fecha_ejecucion,semana_iso,ticker,nombre,sector,pais,divisa_cotizacion,divisa_financiera,divisa_consistente,market_cap,market_cap_eur,error_descarga,per,ev_ebit,fcf_yield,roic,margen_op,deuda_ebitda,cobertura_int,cagr_ingresos,earnings_yield,caja_neta_pct_mcap,roic_fiable,region,per_mediana_sector,n_sector,base_mediana,pasa,motivos_descarte,rank_roic,rank_ey,puntuacion,snapshot_id
2026-08-29T10:35:00.155535+00:00,2026-W35,ASML.AS,ASML Holding N.V.,Technology,Netherlands,EUR,EUR,True,573999022080.0,573999022080.0,,58.4883707883716,48.08639379121954,0.0172346983521885,0.4093907578746777,0.3326332177482131,0.0,118.22032193158954,0.1554732453968879,0.02079590339716,0.0155592599576855,True,Europa,37.63543684945536,9,sector+region,False,PER 58.5 >= 15.0; PER 58.5 >= mediana sector 37.6; EV/EBIT 48.1 >= 12.0; FCF yield 1.7% <= 6%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,AMS.MC,"Amadeus IT Group, S.A.",Technology,Spain,EUR,EUR,True,24418025472.0,24418025472.0,,18.65395376012223,14.938533582917673,0.0592390241241533,0.1664764747875132,0.2706806838695975,0.8783131110849335,20.18438914027149,0.1325404224713258,0.0669409747917632,-0.0916044584589742,True,Europa,37.63543684945536,9,sector+region,False,PER 18.7 >= 15.0; EV/EBIT 14.9 >= 12.0; FCF yield 5.9% <= 6%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,IDR.MC,"Indra Sistemas, S.A.",Technology,Spain,EUR,EUR,True,10938585088.0,10938585088.0,,24.837558810640207,19.20836464800737,0.1656394300929901,0.1386332581168317,0.1120991504869672,2.654371723340355,9.8051501781775,0.1231163467299576,0.0520606526544537,-0.2175902990059549,True,Europa,37.63543684945536,9,sector+region,False,PER 24.8 >= 15.0; EV/EBIT 19.2 >= 12.0; deuda neta/EBITDA 2.7 >= 2.5,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,AENA.MC,"Aena S.M.E., S.A.",Industrials,Spain,EUR,EUR,True,39630000128.0,39630000128.0,,17.653520649229044,13.618523749280914,0.0445319453520038,0.154784339858899,0.4944475106490869,1.1903410722724732,12.035429093885256,0.1452261104387775,0.0734293979589969,-0.1218398936261542,True,Europa,25.718838609453236,14,sector+region,False,PER 17.7 >= 15.0; EV/EBIT 13.6 >= 12.0; FCF yield 4.5% <= 6%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,FER.MC,Ferrovial N.V.,Industrials,Netherlands,EUR,EUR,True,36556550144.0,36556550144.0,,60.32434017161716,27.453156979591835,0.0642839652741604,0.0686755430974071,0.1590424992392737,3.1067496409765436,,0.0843117066612373,0.0364256832372095,-0.177533163672043,True,Europa,25.718838609453236,14,sector+region,False,PER 60.3 >= 15.0; PER 60.3 >= mediana sector 25.7; EV/EBIT 27.5 >= 12.0; ROIC 6.9% <= 10%; deuda neta/EBITDA 3.1 >= 2.5; Cobertura int.: sin dato,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,GRF.MC,"Grifols, S.A.",Healthcare,Spain,EUR,EUR,True,6771775488.0,6771775488.0,,14.981804176991153,12.186783572663002,0.0946575977209952,0.0667513285303035,0.1715402236895297,5.097376093294461,2.104132231404958,0.0745423305586487,0.0820561056194653,-1.2909465199328238,True,Europa,21.7686289859153,14,sector+region,False,EV/EBIT 12.2 >= 12.0; ROIC 6.7% <= 10%; deuda neta/EBITDA 5.1 >= 2.5; cobertura intereses 2.1 <= 5.0,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,ROVI.MC,"Laboratorios Farmaceuticos Rovi, S.A.",Healthcare,Spain,EUR,EUR,True,3112051456.0,3112051456.0,,16.805366914710934,13.109584304282208,0.0565279856349521,0.2555829709045868,0.3094212169152697,0.0870534241453383,59.93460285642696,-0.0312110477967564,0.0762800693591293,-0.007630979222472,True,Europa,21.7686289859153,14,sector+region,False,PER 16.8 >= 15.0; EV/EBIT 13.1 >= 12.0; FCF yield 5.7% <= 6%; CAGR ingresos -3.1% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,FDR.MC,"Fluidra, S.A.",Consumer Cyclical,Spain,EUR,EUR,True,3655128576.0,3655128576.0,,21.96802923358015,16.41870003829871,0.0861064100635348,0.0738225750843065,0.1279687711108932,2.4371989265717664,4.814002159289096,-0.0293058927537736,0.0609061617343256,-0.3018919791892979,True,Europa,20.460793593368575,11,sector+region,False,PER 22.0 >= 15.0; PER 22.0 >= mediana sector 20.5; EV/EBIT 16.4 >= 12.0; ROIC 7.4% <= 10%; cobertura intereses 4.8 <= 5.0; CAGR ingresos -2.9% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,CIRSA.MC,"Cirsa Enterprises, S.A.",Consumer Cyclical,Spain,EUR,EUR,True,2330116096.0,2330116096.0,,20.460793593368575,9.946133897542436,0.1861722687314546,0.1029642477896957,0.1709503264042748,2.3058329870264385,2.2319255547602004,0.1119969243890361,0.1005415782957725,-0.7834365004961538,True,Europa,20.460793593368575,11,sector+region,False,PER 20.5 >= 15.0; PER 20.5 >= mediana sector 20.5; cobertura intereses 2.2 <= 5.0,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,PUIG.MC,"Puig Brands, S.A.",Consumer Defensive,Spain,EUR,EUR,True,10364574720.0,10364574720.0,,17.823768269467227,12.108917257299684,0.0559409349310957,0.1223132053957585,0.1741635955433622,0.3393847812635274,14.47193191267344,0.1167872209120193,0.0825837668844557,-0.0369899402876802,True,Europa,17.783483317703066,14,sector+region,False,PER 17.8 >= 15.0; PER 17.8 >= mediana sector 17.8; EV/EBIT 12.1 >= 12.0; FCF yield 5.6% <= 6%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,DIGIS.MC,"DIGI Spain Telecom, S.A.",Communication Services,Spain,EUR,EUR,True,2031595904.0,2031595904.0,,350.27515586206897,37.60294592481203,-0.0622663196706267,0.0727477747553861,0.0744014320877153,1.893419459023012,1.4519650655021834,0.2028426424901583,0.0265936610923921,-0.2308529954586874,True,Europa,17.24563578460074,12,sector+region,False,PER 350.3 >= 15.0; PER 350.3 >= mediana sector 17.2; EV/EBIT 37.6 >= 12.0; FCF yield -6.2% <= 6%; ROIC 7.3% <= 10%; cobertura intereses 1.5 <= 5.0,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,REP.MC,"Repsol, S.A.",Energy,Spain,EUR,EUR,True,28895248384.0,28895248384.0,,8.262867710609093,5.610943593816111,0.0772445341302521,0.1049292199209625,0.1009511918647631,0.6523364485981309,11.213503649635037,-0.0995708935214029,0.1782231425570045,-0.1932497663903798,True,Europa,11.57069705895082,8,sector+region,False,CAGR ingresos -10.0% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,ACX.MC,"Acerinox, S.A.",Basic Materials,Spain,EUR,EUR,True,4452467200.0,4452467200.0,,82.34482809639178,23.682214880757236,0.0039425332543718,0.0390762903972669,0.0418241251921628,2.714193532090394,2.571947462299335,-0.1269869240589433,0.0422257801913849,-0.2654613603891343,True,Europa,18.286178806854487,14,sector+region,False,PER 82.3 >= 15.0; PER 82.3 >= mediana sector 18.3; EV/EBIT 23.7 >= 12.0; FCF yield 0.4% <= 6%; ROIC 3.9% <= 10%; deuda neta/EBITDA 2.7 >= 2.5; cobertura intereses 2.6 <= 5.0; CAGR ingresos -12.7% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,ENC.MC,"ENCE Energía y Celulosa, S.A.",Basic Materials,Spain,EUR,EUR,True,622760832.0,622760832.0,,,,-0.1913222442351673,-0.0448406981964789,-0.0848237443958284,12.703186482524496,-1.7530733603979645,-0.0935486926326507,,-0.5287615776067304,True,Europa,18.286178806854487,14,sector+region,False,PER: sin dato; PER vs sector: sin dato; EV/EBIT: sin dato; FCF yield -19.1% <= 6%; ROIC -4.5% <= 10%; margen operativo -8.5% <= 0%; deuda neta/EBITDA 12.7 >= 2.5; cobertura intereses -1.8 <= 5.0; CAGR ingresos -9.4% < 0%; capitalización 0.62B EUR < 2.0B EUR,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,IBE.MC,"Iberdrola, S.A.",Utilities,Spain,EUR,EUR,True,135331315712.0,135331315712.0,,19.170913943789664,18.86868468544014,0.024510217628113,0.0755505723016976,0.2232397186609847,3.435124612654607,4.200948429164197,-0.0651406711618226,0.0529978648046221,-0.3833554689618652,True,Europa,17.616275171300448,9,sector+region,False,PER 19.2 >= 15.0; PER 19.2 >= mediana sector 17.6; EV/EBIT 18.9 >= 12.0; FCF yield 2.5% <= 6%; ROIC 7.6% <= 10%; deuda neta/EBITDA 3.4 >= 2.5; cobertura intereses 4.2 <= 5.0; CAGR ingresos -6.5% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,ELE.MC,"Endesa, S.A.",Utilities,Spain,EUR,EUR,True,43081220096.0,43081220096.0,,16.399398590026646,13.998754260099036,0.0466328482694604,0.1525449809363929,0.1817191569973952,1.7908034360788276,11.089595375722544,-0.135524244585964,0.0714349278099925,-0.2467896678949248,True,Europa,17.616275171300448,9,sector+region,False,PER 16.4 >= 15.0; EV/EBIT 14.0 >= 12.0; FCF yield 4.7% <= 6%; CAGR ingresos -13.6% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,CTT.LS,"CTT - Correios De Portugal, S.A.",Industrials,Portugal,EUR,EUR,True,865697344.0,865697344.0,,20.859540622206563,-9.571940521222906,0.3081573795379462,0.0802404691727317,0.0661672930631771,0.0,3.9555437473080985,0.1259230143487506,-0.1044720240146499,1.9562545417720492,True,Europa,25.718838609453236,14,sector+region,False,PER 20.9 >= 15.0; ROIC 8.0% <= 10%; cobertura intereses 4.0 <= 5.0; capitalización 0.87B EUR < 2.0B EUR,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,EGL.LS,"Mota-Engil, SGPS, S.A.",Industrials,Portugal,EUR,EUR,True,,,,,,,0.1393312436631721,0.1284116291720455,2.2792326803241965,2.3599204811563927,0.1169404541494654,,,True,Europa,25.718838609453236,14,sector+region,False,PER: sin dato; PER vs sector: sin dato; EV/EBIT: sin dato; FCF yield: sin dato; cobertura intereses 2.4 <= 5.0; Capitalización EUR: sin dato,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,JMT.LS,"Jerónimo Martins, SGPS, S.A.",Consumer Defensive,Portugal,EUR,EUR,True,11292962816.0,11292962816.0,,17.70056867711599,11.686919788630904,0.1191007197946661,0.1107022416505099,0.0342023111890026,1.3692498963945297,3.3218085106382977,0.123381809527536,0.085565745130963,-0.2925715823060051,True,Europa,17.783483317703066,14,sector+region,False,PER 17.7 >= 15.0; cobertura intereses 3.3 <= 5.0,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,SON.LS,"Sonae, SGPS, S.A.",Consumer Defensive,Portugal,EUR,EUR,True,3909004032.0,3909004032.0,,17.743198365938905,,,,,,,0.1387206516425587,,-0.8219085919837701,False,Europa,17.783483317703066,14,sector+region,False,PER 17.7 >= 15.0; EV/EBIT: sin dato; FCF yield: sin dato; ROIC: sin dato; Margen op.: sin dato; Deuda/EBITDA: sin dato; Cobertura int.: sin dato,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,GALP.LS,"Galp Energia, SGPS, S.A.",Energy,Portugal,EUR,EUR,True,16269871104.0,16269871104.0,,14.871911429616087,7.138968498442368,0.0928095859117631,0.157582348272233,0.1194085371524225,0.6253410124280084,18.08450704225352,-0.1008780756708924,0.1400762589466793,-0.126798791878124,True,Europa,11.57069705895082,8,sector+region,False,PER 14.9 >= mediana sector 11.6; CAGR ingresos -10.1% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,NVG.LS,"The Navigator Company, S.A.",Basic Materials,Portugal,EUR,EUR,True,2326990848.0,2326990848.0,,21.43090751851043,25.060114982229667,0.0361339530287658,0.0398549375204034,0.069376495814613,2.776344607417476,4.566850888098053,-0.0719700266666987,0.0399040467575311,-0.3593303938941835,True,Europa,18.286178806854487,14,sector+region,False,PER 21.4 >= 15.0; PER 21.4 >= mediana sector 18.3; EV/EBIT 25.1 >= 12.0; FCF yield 3.6% <= 6%; ROIC 4.0% <= 10%; deuda neta/EBITDA 2.8 >= 2.5; cobertura intereses 4.6 <= 5.0; CAGR ingresos -7.2% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,ALTR.LS,"Altri, SGPS, S.A.",Basic Materials,Portugal,EUR,EUR,True,965144512.0,965144512.0,,150.13292349811778,53.21287155872563,-0.0209600704852787,0.0185465687125297,0.0406817766446501,5.846838676303003,1.2565507484720555,-0.1368872576911102,0.0187924457129963,-0.4370906996360769,True,Europa,18.286178806854487,14,sector+region,False,PER 150.1 >= 15.0; PER 150.1 >= mediana sector 18.3; EV/EBIT 53.2 >= 12.0; FCF yield -2.1% <= 6%; ROIC 1.9% <= 10%; deuda neta/EBITDA 5.8 >= 2.5; cobertura intereses 1.3 <= 5.0; CAGR ingresos -13.7% < 0%; capitalización 0.97B EUR < 2.0B EUR,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,EDP.LS,"EDP, S.A.",Utilities,Portugal,EUR,EUR,True,19421163520.0,19421163520.0,,16.56359546652043,11.855161636679592,-0.031785685721882,0.0688837826275472,0.2098478922666781,3.696963473828629,2.5370711281620872,-0.0891008760940531,0.0843514437547627,-1.0131330689707307,True,Europa,17.616275171300448,9,sector+region,False,PER 16.6 >= 15.0; FCF yield -3.2% <= 6%; ROIC 6.9% <= 10%; deuda neta/EBITDA 3.7 >= 2.5; cobertura intereses 2.5 <= 5.0; CAGR ingresos -8.9% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,EDPR.LS,"EDP Renewables, S.A.",Utilities,Spain,EUR,EUR,True,14655636480.0,14655636480.0,,47.902220566172794,24.87724128680146,-0.1109421622335436,0.0375182565472731,0.3576155416126694,4.897606267540513,2.3987983911513324,0.0420889281201231,0.0401973831612328,-0.6197801107031825,True,Europa,17.616275171300448,9,sector+region,False,PER 47.9 >= 15.0; PER 47.9 >= mediana sector 17.6; EV/EBIT 24.9 >= 12.0; FCF yield -11.1% <= 6%; ROIC 3.8% <= 10%; deuda neta/EBITDA 4.9 >= 2.5; cobertura intereses 2.4 <= 5.0,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,STMPA.PA,STMicroelectronics N.V.,Technology,Netherlands,EUR,USD,False,38679592960.0,38679592960.0,,,,,0.0105887543507034,0.0219864111764256,0.0,4.645161290322581,-0.0988906792694898,,,True,Europa,37.63543684945536,9,sector+region,False,divisas de cotización y estados financieros incompatibles; PER: sin dato; PER vs sector: sin dato; EV/EBIT: sin dato; FCF yield: sin dato; ROIC 1.1% <= 10%; cobertura intereses 4.6 <= 5.0; CAGR ingresos -9.9% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,DSY.PA,Dassault Systèmes SE,Technology,France,EUR,EUR,True,30340579328.0,30340579328.0,,22.919307544946367,17.691841367933048,0.052408359867162,0.1135814603058643,0.2676022298843167,0.0,,0.0324922976695507,0.0565232289394436,0.0315155485220931,True,Europa,37.63543684945536,9,sector+region,False,PER 22.9 >= 15.0; EV/EBIT 17.7 >= 12.0; FCF yield 5.2% <= 6%; Cobertura int.: sin dato,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,SU.PA,Schneider Electric S.E.,Industrials,France,EUR,EUR,True,169608855552.0,169608855552.0,,35.79756343436049,25.76146175711468,0.0338425725550644,0.1241331933162328,0.1688311688311688,1.507282658170232,12.540636042402827,0.0551721724219922,0.0388176730586269,-0.0780973372934465,True,Europa,25.718838609453236,14,sector+region,False,PER 35.8 >= 15.0; PER 35.8 >= mediana sector 25.7; EV/EBIT 25.8 >= 12.0; FCF yield 3.4% <= 6%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,SAN.PA,Sanofi,Healthcare,France,EUR,EUR,True,92550807552.0,92550807552.0,,23.38322575846387,16.941880180431607,0.0910202754877848,0.0512869956079826,0.1259837690876755,0.9165507649513212,8.442465753424658,0.0482084751635369,0.0590253259585102,-0.1281674392018167,True,Europa,21.7686289859153,14,sector+region,False,PER 23.4 >= 15.0; PER 23.4 >= mediana sector 21.8; EV/EBIT 16.9 >= 12.0; ROIC 5.1% <= 10%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,EL.PA,EssilorLuxottica Société anonyme,Healthcare,France,EUR,EUR,True,74132840448.0,74132840448.0,,29.724474919005612,22.25368956480754,0.0518258841396337,0.0543200608868802,0.1304080587331398,1.5630760368663594,10.75774647887324,0.0516655997213377,0.0449363687350713,-0.1464128439488767,True,Europa,21.7686289859153,14,sector+region,False,PER 29.7 >= 15.0; PER 29.7 >= mediana sector 21.8; EV/EBIT 22.3 >= 12.0; FCF yield 5.2% <= 6%; ROIC 5.4% <= 10%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,KER.PA,Kering SA,Consumer Cyclical,France,EUR,EUR,True,31169585152.0,31169585152.0,,,55.769002666666665,0.1005467344116675,0.0178274252220144,0.0558245711123409,4.8890459363957595,1.3164763458401303,-0.103242709806669,0.0179311078230506,-0.4438942620675916,True,Europa,20.460793593368575,11,sector+region,False,PER: sin dato; PER vs sector: sin dato; EV/EBIT 55.8 >= 12.0; ROIC 1.8% <= 10%; deuda neta/EBITDA 4.9 >= 2.5; cobertura intereses 1.3 <= 5.0; CAGR ingresos -10.3% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,BN.PA,Danone S.A.,Consumer Defensive,France,EUR,EUR,True,41479684096.0,41479684096.0,,21.163104130612243,15.472611071518193,0.0583900300299914,0.0702996079554671,0.1160032020959173,1.7673423423423424,6.003766478342749,-0.0045750167998928,0.0646303326166317,-0.1891769470046833,True,Europa,17.783483317703066,14,sector+region,False,PER 21.2 >= 15.0; PER 21.2 >= mediana sector 17.8; EV/EBIT 15.5 >= 12.0; FCF yield 5.8% <= 6%; ROIC 7.0% <= 10%; CAGR ingresos -0.5% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,ORA.PA,Orange S.A.,Communication Services,France,EUR,EUR,True,40384880640.0,40384880640.0,,9.750091897633991,4.274008986645719,0.1134087789147419,0.1579625902779215,0.1840836787814518,0.0,4.8773946360153255,0.0106934105499376,0.2339723671907412,0.1916558840174895,True,Europa,17.24563578460074,12,sector+region,False,cobertura intereses 4.9 <= 5.0,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,BOL.PA,Bolloré SE,Communication Services,France,EUR,EUR,True,10828907520.0,10828907520.0,,31.108611088767596,14.330590160309564,0.0272880712531932,0.0138637601926688,0.1236542602276222,0.0,22.472049689440993,-0.4012436345810004,0.0697807967999552,0.5212067782069303,True,Europa,17.24563578460074,12,sector+region,False,PER 31.1 >= 15.0; PER 31.1 >= mediana sector 17.2; EV/EBIT 14.3 >= 12.0; FCF yield 2.7% <= 6%; ROIC 1.4% <= 10%; CAGR ingresos -40.1% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,TTE.PA,TotalEnergies SE,Energy,France,EUR,USD,False,165219893248.0,165219893248.0,,,,,0.1146252997246992,0.1625250786731981,0.7067047504509922,12.158857142857142,-0.1152508080282188,,,True,Europa,11.57069705895082,8,sector+region,False,divisas de cotización y estados financieros incompatibles; PER: sin dato; PER vs sector: sin dato; EV/EBIT: sin dato; FCF yield: sin dato; CAGR ingresos -11.5% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,TE.PA,Technip Energies N.V.,Energy,France,EUR,EUR,True,5230809600.0,5230809600.0,,15.057022452504318,5.478698369031244,0.1683104657451114,0.1103879809726111,0.0713474560825493,0.0,23.560185185185187,0.0466700698847217,0.1825251058997106,0.4669831606946657,True,Europa,11.57069705895082,8,sector+region,False,PER 15.1 >= 15.0; PER 15.1 >= mediana sector 11.6,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,VK.PA,Vallourec S.A.,Basic Materials,France,EUR,USD,False,4721787392.0,4721787392.0,,,,,0.1225716729306177,0.1613782585956591,0.0,,-0.0794450980457003,,,True,Europa,18.286178806854487,14,sector+region,False,divisas de cotización y estados financieros incompatibles; PER: sin dato; PER vs sector: sin dato; EV/EBIT: sin dato; FCF yield: sin dato; Cobertura int.: sin dato; CAGR ingresos -7.9% < 0%,,,,snap_20260829T103500155535Z
2026-08-29T10:35:00.155535+00:00,2026-W35,ENGI.PA,Engie SA,Utilities,France,EUR,EUR,True,62247792640.0,62247792640.0,,14.726234360066242,10.592064380872834,0.0345715070162526,0.0846002652360865,0.1356945526669972,2.66433328802501,3.610252544289484,-0.0848183790554684,0.0944103022830753,-0.6297894003523014,True,Europa,17.616275171300448,9,sector+region,False,FCF yield 3.5% <= 6%; ROIC 8.5% <= 10%; deuda neta/EBITDA 2.7 >= 2.5; cobertura intereses 3.6 <= 5.0; CAGR ingresos -8.5% < 0%,,,,snap_20260829T103500155535Z
